word,level,pos,definition_url,voice_url
in part,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/part_1#part_sng_20,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pa/in_part_1_us_1.ogg
in particular,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/particular_1#particular_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pa/in_particular_1_us_1.ogg
in place,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/place_1#place_sng_27,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pl/in_place_1_us_1.ogg
in practice,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/practice_1#practice_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pr/in_practice_1_us_1.ogg
in prison,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/prison#prison_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pr/in_prison_1_us_1.ogg
in public,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/public_2#public_sng_13,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pu/in_public_1_us_1.ogg
in recent years,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/recent#recent_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_re/in_recent_years_1_us_1.ogg
in relation to sb/sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/relation#relation_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_re/in_relation_to_sb_1_us_1.ogg
in respect of sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/respect_1#respect_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_re/in_respect_of_sth_1_us_1.ogg
in response to sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/response#response_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_re/in_response_to_sth_1_us_1.ogg
in school,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/school_1#school_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_sc/in_school_1_us_2.ogg
in some cases,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/case_1#case_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_so/in_some_cases_1_us_1.ogg
in space,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/space_1#space_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_sp/in_space_1_us_1.ogg
in spite of sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/spite_1#spite_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_sp/in_spite_of_sth_1_us_1.ogg
in such a way (that)…,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/such#such_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_su/in_such_a_way_that_1_us_1.ogg
in summer,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/summer_1#summer_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_su/in_summer_1_us_1.ogg
in terms of sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/terms#terms_sng_11,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_te/in_terms_of_sth_1_us_1.ogg
in the absence of sb/sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/absence#absence_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_absence_of_sb_1_us_1.ogg
in the air,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/air_1#air_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_air_1_us_1.ogg
in the case of sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/case_1#case_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_case_of_sth_1_us_1.ogg
in the centre,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/centre_1#centre_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_centre_1_us_1.ogg
in the country,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/country#country_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_country_1_us_1.ogg
in the course of…,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/course_1#course_sng_14,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_course_of_1_us_1.ogg
in the end,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/end_1#end_sng_22,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_end_1_us_1.ogg
in the event of sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/event#event_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_event_of_sth_1_us_1.ogg
in the face of sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/face_1#face_sng_18,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_face_of_sth_1_us_1.ogg
in the first place,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/place_1#place_sng_23,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_first_place_1_us_1.ogg
in the form of sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/form_1#form_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_form_of_sb_1_us_1.ogg
in the future,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/future_1#future_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_future_1_us_1.ogg
in the hands of sb,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/hand_1#hand_sng_41,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_hands_of_sb_1_us_1.ogg
in the light of sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/light_1#light_sng_15,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_light_of_sth_1_us_1.ogg
in the meantime,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/meantime_1#meantime_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_meantime_1_us_1.ogg
in the middle,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/middle_1#middle_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_middle_1_us_1.ogg
in the midst of sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/midst#midst_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_midst_of_sth_1_us_1.ogg
in the morning,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/morning_1#morning_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_morning_1_us_1.ogg
in the near future,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/future_1#future_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_near_future_1_us_1.ogg
in the north,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/north_1#north_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_north_1_us_1.ogg
in the past,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/past_2#past_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_past_1_us_1.ogg
in the presence of sb,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/presence#presence_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_presence_of_sb_1_us_1.ogg
in the same way,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/way_1#way_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_same_way_1_us_1.ogg
in the street,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/street_1#street_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_street_1_us_1.ogg
in the summer,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/summer_1#summer_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_summer_1_us_1.ogg
in the wake of sb/sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/wake_2#wake_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_wake_of_sb_1_us_1.ogg
in the way (that)…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/way_1#way_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_way_that_1_us_1.ogg
in this case,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/case_1#case_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_this_case_1_us_1.ogg
in this way,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/way_1#way_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_this_way_1_us_1.ogg
in time,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_41,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_ti/in_time_1_us_1.ogg
in touch,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/touch_2#touch_sng_32,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_to/in_touch_1_us_1.ogg
in town,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/town#town_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_to/in_town_1_us_1.ogg
in turn,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/turn_2#turn_sng_89,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_tu/in_turn_1_us_1.ogg
instead of,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/instead-of#insteadof_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ins/inste/instead_of_1_us_1.ogg
investment in sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/investment#investment_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inv/inves/investment_in_sth_1_us_1.ogg
involvement in sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/involvement#involvement_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inv/invol/involvement_in_sth_1_us_1.ogg
it depends,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/depend#depend_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/it_/it_de/it_depends_1_us_1.ogg
it is important to do sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/important#important_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/it_/it_is/it_is_important_to_do_sth_1_us_1.ogg
it takes …,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/take_1#take_sng_29,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/it_/it_ta/it_takes_1_us_1.ogg
kind of sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/kind_1#kind_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/k/kin/kind_/kind_of_sb_1_us_1.ogg
know how,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/know_1#know_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/k/kno/know_/know_how_1_us_4.ogg
last time,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/last1_1#last1_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/las/last_/last_time_1_us_1.ogg
last year,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/las/last_/last_year_1_us_1.ogg
lead to sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/lead1_1#lead1_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lea/lead_/lead_to_sth_1_us_1.ogg
learn how to do sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/learn#learn_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lea/learn/learn_how_to_do_sth_1_us_1.ogg
leave sb/sth out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/leave-out#leave_sng_41,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lea/leave/leave_sb_out_1_us_1.ogg
less than…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/less_3#less_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/les/less_/less_than_1_us_1.ogg
let alone,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/alone#alone_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/let/let_a/let_alone_1_us_1.ogg
let me know,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/know_1#know_sng_34,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/let/let_m/let_me_know_1_us_1.ogg
let me…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/let_1#let_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/let/let_m/let_me_1_us_1.ogg
likely to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/likely_1#likely_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lik/likel/likely_to_do_sth_1_us_1.ogg
listen to sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/listen_1#listen_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lis/liste/listen_to_sb_1_us_1.ogg
little more than…,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/more_2#more_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lit/littl/little_more_than_1_us_1.ogg
live on sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/live-on#live_sng_16,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/liv/live_/live_on_sth_1_us_1.ogg
live with sb,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/live-with#live_sng_27,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/liv/live_/live_with_sb_1_us_1.ogg
living room,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/living-room#livingroom_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/liv/livin/living_room_1_us_1.ogg
loads of sb/sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/load_1#load_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loa/loads/loads_of_sb_1_us_1.ogg
look after sb/sth/yourself,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/look-after#look_sng_64,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_after_sb_1_us_1.ogg
look at sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/look_1#look_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_at_sb_1_us_1.ogg
look back at sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/look-back#look_sng_76,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_back_at_sth_1_us_1.ogg
look for sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/look_1#look_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_for_sb_1_us_1.ogg
look forward to sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/look-forward-to#look_sng_80,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_forward_to_sth_1_us_1.ogg
look like sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/look_1#look_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_like_sb_1_us_1.ogg
look out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/look-out#lookout3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_out_1_us_1.ogg
look sth up,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/look-up#look_sng_103,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_sth_up_1_us_1.ogg
lots of…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/lot_2#lot_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lot/lots_/lots_of_1_us_2.ogg
make a difference,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/difference#difference_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_a_difference_1_us_1.ogg
make a mistake,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/mistake_1#mistake_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_a_mistake_1_us_1.ogg
make money,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/money#money_sng_11,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_money_1_us_1.ogg
make sense,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/sense_1#sense_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_sense_1_us_1.ogg
make sth up,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/make-up_1#make_sng_83,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_sth_up_1_us_1.ogg
make sure,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/sure_1#sure_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_sure_1_us_1.ogg
manage to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/manage#manage_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/man/manag/manage_to_do_sth_1_us_1.ogg
may well,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/may_1#may_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/may/may_w/may_well_1_us_1.ogg
mean to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/mean_1#mean_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mea/mean_/mean_to_do_sth_1_us_1.ogg
mental health,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/mental-health#mentalhealth_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/men/menta/mental_health_1_us_1.ogg
millions of…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/million#million_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mil/milli/millions_of_1_us_1.ogg
mobile phone,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/mobile-phone#mobilephone_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mob/mobil/mobile_phone_1_us_1.ogg
more and more,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/more_1#more_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/more_/more_and_more_1_us_1.ogg
more or less,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/less_3#more_sng_10,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/more_/more_or_less_1_us_1.ogg
more than…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/more_1#more_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/more_/more_than_1_us_1.ogg
move on,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/move-on#moveon2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mov/move_/move_on_1_us_2.ogg
much better,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/better_1#better_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/muc/much_/much_better_1_us_1.ogg
next time,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nex/next_/next_time_1_us_1.ogg
next year,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nex/next_/next_year_1_us_1.ogg
no doubt,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/doubt_1#doubt_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_do/no_doubt_1_us_1.ogg
no longer,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/long_2#long_sng_38,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_lo/no_longer_1_us_1.ogg
no matter…,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/matter_1#matter_sng_17,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_ma/no_matter_1_us_1.ogg
no more than…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/more_1#more_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_mo/no_more_than_1_us_1.ogg
no problem,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/problem_1#problem_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_pr/no_problem_1_us_1.ogg
no way,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/way_1#way_sng_63,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_wa/no_way_1_us_2.ogg
not at all,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/all_2#all_sng_18,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/not_a/not_at_all_1_us_3.ogg
not even,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/even_1#even3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/not_e/not_even_1_us_1.ogg
not necessarily,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/necessarily#necessarily_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/not_n/not_necessarily_1_us_1.ogg
not only,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/not#only_sng_12,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/not_o/not_only_1_us_1.ogg
not to mention,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/mention_1#mention_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/not_t/not_to_mention_1_us_1.ogg
nothing but,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/nothing#nothing_sng_10,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/nothi/nothing_but_1_us_2.ogg
nothing like,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/nothing#nothing_sng_13,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/not/nothi/nothing_like_1_us_1.ogg
of course,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/course_1#course_sng_17,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/of_/of_co/of_course_1_us_1.ogg
oh dear,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/dear_2#dear_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oh_/oh_de/oh_dear_1_us_1.ogg
oh no!,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/no_1#no_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oh_/oh_no/oh_no__1_us_1.ogg
oh well,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/well_3#well_sng_32,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oh_/oh_we/oh_well_1_us_1.ogg
oh yes,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/yes_1#yes_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oh_/oh_ye/oh_yes_1_us_1.ogg
old friend,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/friend_1#friend_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/old/old_f/old_friend_1_us_1.ogg
on a regular basis,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/basis#basis_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_a_/on_a_regular_basis_1_us_1.ogg
on behalf of sb,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/behalf#behalf_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_be/on_behalf_of_sb_1_us_1.ogg
on board,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/board_1#board_sng_12,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_bo/on_board_1_us_1.ogg
on earth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/earth_1#earth_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_ea/on_earth_1_us_1.ogg
on holiday,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/holiday_1#holiday_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_ho/on_holiday_1_us_1.ogg
on monday,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/monday#monday_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_mo/on_monday_1_us_1.ogg
on my own,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/own_1#own_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_my/on_my_own_1_us_1.ogg
on television,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/television#television_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_te/on_television_1_us_1.ogg
on the basis of sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/basis#basis_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_basis_of_sth_1_us_1.ogg
on the beach,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/beach_1#beach_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_beach_1_us_1.ogg
on the floor,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/floor_1#floor_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_floor_1_us_1.ogg
on the ground,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/ground_1#ground_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/on_/on_th/on_the_ground_1_us_1.ogg
